name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
houston,2024-03-17,23.9,18.1,20.7,23.9,18.1,20.7,18.3,87,13.743,100,41.67,rain,0,0,46.4,32.8,44.8,1011.6,69.7,11,57.8,5,3,30,2024-03-17T07:28:08,2024-03-17T19:31:33,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-18,20.2,15.2,17.4,20.2,15.2,17.4,4.7,48.9,0,0,0,,0,0,53.2,36.9,20.8,1020.1,42.9,16,131.8,11.5,9,10,2024-03-18T07:26:57,2024-03-18T19:32:10,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-19,17.1,9.1,13.8,17.1,6.4,13.6,0,40.3,0,0,0,,0,0,33.7,20.7,73.4,1022.6,26.2,16,95.1,8.3,6,10,2024-03-19T07:25:45,2024-03-19T19:32:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-20,20.3,13.9,16.6,20.3,13.9,16.6,9.4,63.1,0.372,100,4.17,rain,0,0,29.5,25.8,145.4,1018.1,99.1,15.5,76.5,6.4,3,10,2024-03-20T07:24:33,2024-03-20T19:33:23,0.35,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-21,19.7,16,17.6,19.7,16,17.6,15.8,89.5,30.231,100,45.83,rain,0,0,61.7,36,117,1012.5,98.7,11.4,33.9,2.9,3,10,2024-03-21T07:23:21,2024-03-21T19:33:59,0.38,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-22,24.2,14.8,18.2,24.2,14.8,18.2,13.9,78.6,7.151,100,12.5,rain,0,0,58.9,35.7,323.9,1010.2,57.7,14.2,194.9,16.8,9,10,2024-03-22T07:22:08,2024-03-22T19:34:36,0.41,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-23,25.1,13,18.7,25.1,13,18.7,10.6,63.2,0,0,0,,0,0,44.6,24.1,359.1,1016.4,47.1,16,155.3,13.4,9,10,2024-03-23T07:20:56,2024-03-23T19:35:12,0.45,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-24,21.2,17,19.2,21.2,17,19.2,15.1,77.7,0,0,0,,0,0,67.9,39.5,139.4,1008,92.6,15.3,61.3,5.2,2,10,2024-03-24T07:19:44,2024-03-24T19:35:48,0.48,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-25,24.2,18.8,20.7,24.2,18.8,20.7,15.6,76.1,1.989,100,12.5,rain,0,0,46.4,34.1,137.7,1000.6,67.3,9.4,89.8,7.7,5,10,2024-03-25T07:18:32,2024-03-25T19:36:24,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-26,21.1,12.1,16.8,21.1,12.1,16.8,5.2,48.4,0,0,0,,0,0,40.9,29,350.2,1010.7,24.4,15.9,171.6,15,9,10,2024-03-26T07:17:20,2024-03-26T19:37:00,0.55,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-27,19.1,11,15.2,19.1,11,15.2,5.5,52.5,0.031,100,4.17,rain,0,0,29.5,25.4,35.7,1017.2,21.2,15.9,56.4,4.8,2,10,2024-03-27T07:16:08,2024-03-27T19:37:36,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-28,23.9,12.7,17.7,23.9,12.7,17.7,9.2,59.5,0,0,0,,0,0,31.7,33.9,144.8,1022,22,15.4,135.9,11.8,9,10,2024-03-28T07:14:56,2024-03-28T19:38:11,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-29,23.3,14.9,18.9,23.3,14.9,18.9,11.5,65.5,0,0,0,,0,0,56.7,39.2,152.7,1018.3,22.1,15.8,106.3,9.2,7,10,2024-03-29T07:13:44,2024-03-29T19:38:47,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-03-30,24.1,17.1,20.6,24.1,17.1,20.6,16,75.6,0,0,0,,0,0,40.7,30.3,158.3,1015,87.4,14.6,54,4.7,2,10,2024-03-30T07:12:33,2024-03-30T19:39:23,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-03-31,26.1,20,22.4,26.1,20,22.4,20.1,87.6,0,0,0,,0,0,45.5,34,161.3,1012.2,88.5,7.6,79.7,7,3,10,2024-03-31T07:11:21,2024-03-31T19:39:59,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-04-01,26.1,22.1,24,26.1,22.1,24,21.3,85.6,0,0,0,,0,0,55.7,39.8,169.8,1007.7,75.5,5.9,105.1,9.3,8,15,2024-04-01T07:10:10,2024-04-01T19:40:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-02,28.1,17.1,23.5,26.9,17.1,23.4,11.7,52.1,0,0,0,,0,0,62.9,45.8,324.6,1008.1,50.7,11.9,175.8,15.1,9,30,2024-04-02T07:08:59,2024-04-02T19:41:10,0.79,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-03,24.1,13,18.5,24.1,13,18.5,4.5,42.3,0,0,0,,0,0,52.5,37.5,307.8,1013.8,26.2,15,167.5,14.6,9,10,2024-04-03T07:07:49,2024-04-03T19:41:46,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-04,28.1,16.7,22.1,26.8,16.7,21.8,4.3,33.2,0,0,0,,0,0,29.5,23,237,1014.8,2.9,15,176.5,15.4,9,10,2024-04-04T07:06:38,2024-04-04T19:42:22,0.86,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-05,28.2,17.6,22.3,27.4,17.6,22.1,11.5,54.8,0,0,0,,0,0,40.7,27.7,215.1,1016.2,5.9,14.8,171,14.7,10,10,2024-04-05T07:05:28,2024-04-05T19:42:58,0.89,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-06,24.2,18,21.2,24.2,18,21.2,17.7,81.8,0,0,0,,0,0,65.5,41.9,150.3,1013.8,49.7,9.3,73.8,6.2,4,10,2024-04-06T07:04:18,2024-04-06T19:43:34,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-07,28.9,21.1,23.8,30.3,21.1,24.1,20.4,82.4,0,0,0,,0,0,40.7,32.3,169.8,1011.7,64.2,6.8,139.6,12,8,30,2024-04-07T07:03:09,2024-04-07T19:44:10,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-08,25.1,22.1,23.4,25.1,22.1,23.4,22.2,93,0.331,100,8.33,rain,0,0,57.6,46.5,150.2,1010.7,81.5,4.1,37.5,3.1,2,60,2024-04-08T07:02:00,2024-04-08T19:44:46,0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-04-09,26.1,22.1,23.5,26.1,22.1,23.5,21.6,89.2,1.301,100,25,rain,0,0,82,46.5,156.9,1005.5,94.5,5,48.3,4.3,2,60,2024-04-09T07:00:52,2024-04-09T19:45:22,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-10,23.1,18,20.5,23.1,18,20.5,16.5,79.3,21.409,100,29.17,rain,0,0,63.6,45.6,305.3,1004.5,84.3,11.8,158.1,13.7,9,60,2024-04-10T06:59:44,2024-04-10T19:45:58,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-11,26.2,15,20.7,26.2,15,20.7,5.8,40.9,0,0,0,,0,0,50.9,37.1,318.5,1015.2,17,15.3,187.3,16.4,9,10,2024-04-11T06:58:36,2024-04-11T19:46:34,0.1,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-04-12,27.1,17.8,21.9,26.2,17.8,21.8,5,35.1,0,0,0,,0,0,37.1,21.9,124.9,1023.2,3.8,15.4,202.7,17.6,10,10,2024-04-12T06:57:29,2024-04-12T19:47:10,0.13,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-13,26.2,16.7,21.1,26.2,16.7,21.1,12.7,61.1,0,0,0,,0,0,50.2,37.7,157.9,1022.5,12.1,15.5,154.8,13.4,7,10,2024-04-13T06:56:23,2024-04-13T19:47:47,0.16,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-14,26.3,18.9,22.2,26.3,18.9,22.2,17.7,77.5,0,0,0,,0,0,46.4,30.9,163.9,1017.3,83.7,12.8,152.5,13.3,9,10,2024-04-14T06:55:17,2024-04-14T19:48:23,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-15,25.1,20.1,22.7,25.1,20.1,22.7,19.8,84.3,0,0,0,,0,0,59.4,34.9,149.2,1013,96.8,11.9,102,8.7,6,10,2024-04-15T06:54:12,2024-04-15T19:49:00,0.25,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-16,26.2,22.1,24,26.2,22.1,24,21,83.9,0,0,0,,0,0,58.8,35.6,149.6,1011.5,90.9,12.1,169.3,14.8,7,15,2024-04-16T06:53:07,2024-04-16T19:49:37,0.26,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-17,27.1,22.1,24.3,28.6,22.1,24.4,21.2,83.9,0,0,0,,0,0,40.7,25,147.6,1013.7,73,10.5,80.7,6.9,4,30,2024-04-17T06:52:03,2024-04-17T19:50:14,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-18,28.1,23.1,24.7,29.9,23.1,25.1,21.5,83.4,0,0,0,,0,0,48.2,34.1,151.9,1013.7,69.7,11.2,210.5,18.2,10,30,2024-04-18T06:51:00,2024-04-18T19:50:51,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-19,29,23,25.2,31.4,23,26.2,21.9,82.8,0,0,0,,0,0,35.3,22.8,131.9,1014.9,81.9,10.6,77.5,6.8,3,60,2024-04-19T06:49:57,2024-04-19T19:51:28,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-20,27.3,16.2,23.4,29.2,16.2,23.8,20.8,86.2,0,0,0,,0,0,55,41.4,117.7,1015.1,79.5,11.7,72.8,6.2,4,30,2024-04-20T06:48:55,2024-04-20T19:52:05,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-21,20.2,12.1,16.4,20.2,12.1,16.4,10.9,72.4,0.453,100,12.5,rain,0,0,58.9,37.9,18.7,1020.5,66,15.1,164.4,14.2,10,10,2024-04-21T06:47:54,2024-04-21T19:52:42,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-22,21.1,12.9,17.5,21.1,12.9,17.5,6,49,0,0,0,,0,0,37.1,25.1,96.5,1022.4,18.5,16,182.1,15.7,10,10,2024-04-22T06:46:54,2024-04-22T19:53:20,0.46,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-23,24.1,14.9,19.9,24.1,14.9,19.9,13.8,68.5,0,0,0,,0,0,42.5,30.5,154.9,1018.1,62,16,94,8.2,4,10,2024-04-23T06:45:54,2024-04-23T19:53:57,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-24,28.1,20.1,23.5,29,20.1,23.7,18.8,76.5,0,0,0,,0,0,36.4,25.5,136.4,1018.2,70.2,15.8,133.4,11.6,10,30,2024-04-24T06:44:55,2024-04-24T19:54:35,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-25,26.1,20,22.9,26.1,20,22.9,20.8,88.5,0,0,0,,0,0,50.5,43.3,148.9,1015.5,81.1,11.8,64.4,5.5,3,30,2024-04-25T06:43:57,2024-04-25T19:55:13,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-26,27.1,22.1,24.3,29,22.1,24.4,21.3,83.8,0,0,0,,0,0,64.8,48.1,159.1,1010.4,90.8,10.1,65.4,5.6,2,60,2024-04-26T06:43:00,2024-04-26T19:55:51,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-27,27.1,24,25,29.3,24,25.2,21.7,81.9,0,0,0,,0,0,61.8,45.4,146,1010.9,95.5,6.4,81.6,7.1,3,75,2024-04-27T06:42:04,2024-04-27T19:56:28,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-28,27.2,23.1,24.7,29.5,23.1,25,21.6,83.3,0.085,100,4.17,rain,0,0,63,43.9,142.9,1009.8,93.7,7.8,85.8,7.5,7,75,2024-04-28T06:41:09,2024-04-28T19:57:07,0.67,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KMCJ,72244012918,D0326"
houston,2024-04-29,26.1,20,23.5,26.1,20,23.5,20.8,86.1,3.161,100,33.33,rain,0,0,50.5,36.3,132.4,1011.1,72.6,12.6,96,8.3,5,60,2024-04-29T06:40:15,2024-04-29T19:57:45,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-04-30,29.1,19.8,23.9,30.9,19.8,24.3,19.5,78.5,0,0,0,,0,0,30.2,21.3,126.5,1012.8,50,14.1,159.1,13.7,8,60,2024-04-30T06:39:21,2024-04-30T19:58:23,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-01,27.2,21.1,24.5,29.5,21.1,25.3,21.7,85.4,0,0,0,,0,0,48.2,33.9,131.2,1010.6,93.2,14.6,68.5,5.9,3,75,2024-05-01T06:38:29,2024-05-01T19:59:01,0.75,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-02,27,20.1,23.6,28.6,20.1,23.7,21.7,89.5,3.326,100,37.5,rain,0,0,57.6,36.8,135.7,1008.1,79,11.3,48.6,4.2,5,30,2024-05-02T06:37:38,2024-05-02T19:59:39,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-03,26.1,20.1,23.7,26.1,20.1,23.7,20.8,85.1,1.215,100,33.33,rain,0,0,56.4,34.2,121.1,1010.6,85.1,12.7,49,4.4,2,60,2024-05-03T06:36:48,2024-05-03T20:00:18,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-04,28.2,21,24.6,30.7,21,25.1,21.2,82.5,0.03,100,4.17,rain,0,0,45.5,36.1,123.7,1012.2,73.5,14.4,155,13.4,9,60,2024-05-04T06:35:58,2024-05-04T20:00:56,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-05,25.1,23.1,24,25.1,23.1,24,22.4,90.7,1.199,100,50,rain,0,0,65.9,51,143.6,1011.7,77.5,13.6,23,2,2,30,2024-05-05T06:35:10,2024-05-05T20:01:35,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-06,28.2,23.1,25.6,30.9,23.1,26.5,22.7,85.1,0,0,0,,0,0,54.7,37.2,143.4,1009.5,94.3,11.1,177.2,15.4,9,60,2024-05-06T06:34:23,2024-05-06T20:02:13,0.95,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-07,29.2,25.1,26.4,33.8,25.1,27.8,23.7,85.8,0,0,0,,0,0,44.6,30.8,161.7,1006.5,89.5,9.5,139.8,12,8,100,2024-05-07T06:33:37,2024-05-07T20:02:51,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-08,30,25.1,27,35.1,25.1,29,24,84.2,0,0,0,,0,0,47.5,32.3,157.2,1003.9,90.9,9.4,91.8,8,4,75,2024-05-08T06:32:53,2024-05-08T20:03:30,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-09,30.1,25.1,27.2,36.3,25.1,29.6,24.7,87.2,0,0,0,,0,0,38.5,25,134.8,1005.7,82.7,5.3,106,9,5,100,2024-05-09T06:32:09,2024-05-09T20:04:08,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-10,30.2,23.1,26.4,31.5,23.1,26.7,19.8,69.1,0,0,0,,0,0,62,38.4,49.3,1010.6,32.2,14.2,157.3,13.6,10,75,2024-05-10T06:31:27,2024-05-10T20:04:47,0.08,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-11,26.2,22.1,24.3,26.2,22.1,24.3,16.1,60.6,0,0,0,,0,0,43.7,28.3,91.7,1012.7,82.7,16,59.1,5.1,3,10,2024-05-11T06:30:45,2024-05-11T20:05:25,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-12,28.1,20.4,24,31.3,20.4,24.6,21.1,84.3,1.201,100,16.67,rain,0,0,53.5,35.4,125.5,1008.5,92.8,11.7,41.7,3.6,4,60,2024-05-12T06:30:05,2024-05-12T20:06:03,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-13,30.9,21,24.5,36.4,21,25.5,22.6,89.4,3.871,100,20.83,rain,0,0,49.4,28.4,192.2,1006.3,74,7.8,36.6,3.1,4,100,2024-05-13T06:29:27,2024-05-13T20:06:41,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-14,31.1,19.9,25.3,30,19.9,25.1,16.2,61.6,0,0,0,,0,0,40.9,28.5,303.7,1008.4,17.1,14.7,209.5,18.1,10,30,2024-05-14T06:28:49,2024-05-14T20:07:19,0.21,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-15,33,22.6,27.4,34,22.6,27.8,17.4,56.1,0,0,0,,0,0,31.7,26.8,133.7,1009.4,10.1,15.6,215.1,18.6,9,10,2024-05-15T06:28:13,2024-05-15T20:07:57,0.25,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-16,27.2,20.2,24.4,30.9,20.2,25.2,21.8,85.6,3.065,100,25,rain,0,0,111.4,43.4,121.5,1005.9,72,14,36.3,3.1,3,100,2024-05-16T06:27:38,2024-05-16T20:08:34,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-17,22.2,19.2,21,22.2,19.2,21,19.8,93,0.956,100,29.17,rain,0,0,42.5,25.5,46.9,1007.3,93.1,14.8,13.3,1.3,1,30,2024-05-17T06:27:04,2024-05-17T20:09:12,0.31,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-18,32,20.1,25.3,35,20.1,26.7,21.4,81.6,0,0,0,,0,0,24.8,19.5,148.6,1010.8,62.9,9.6,77.9,6.7,6,75,2024-05-18T06:26:32,2024-05-18T20:09:49,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-19,32.1,23,27.6,33.6,23,28.2,20.4,68.1,0,0,0,,0,0,33.5,24.9,140,1012.9,17.5,15.3,21,1.7,2,60,2024-05-19T06:26:01,2024-05-19T20:10:26,0.37,Clear,Clear conditions throughout the day.,clear-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-20,32,22.9,26.9,35.8,22.9,28.3,21.9,75.8,0,0,0,,0,0,38.9,30.3,139.7,1010.6,40.8,15.7,56.5,4.9,6,30,2024-05-20T06:25:31,2024-05-20T20:11:02,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-21,31.1,26.1,28,37.7,26.1,31.1,24.7,82.6,0,0,0,,0,0,42.1,30.4,149.7,1009.5,84.4,13.1,133.2,11.6,8,75,2024-05-21T06:25:03,2024-05-21T20:11:39,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-22,31.1,26.1,27.9,36.7,26.1,30.9,24.5,82.6,0,0,0,,0,0,49.9,32.9,145.3,1010.4,89.6,14.9,122.2,10.6,6,100,2024-05-22T06:24:36,2024-05-22T20:12:15,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-23,32.1,26.1,28.4,37,26.1,31.3,23.8,77.2,0,0,0,,0,0,50.3,34.2,145.4,1010.2,69.9,15.5,110,9.5,8,75,2024-05-23T06:24:11,2024-05-23T20:12:50,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,E6288,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-24,31.3,26.1,28.3,36.9,26.1,31.2,24.3,79.8,0,0,0,,0,0,49.3,34.1,153.7,1008.4,69.8,15.3,173.4,15,8,75,2024-05-24T06:23:46,2024-05-24T20:13:26,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-25,33.1,26,28.7,39.4,26,32.2,24.8,81.1,0,0,0,,0,0,40.7,27.4,154.4,1008.8,62.5,13.4,216.1,18.5,8,75,2024-05-25T06:23:23,2024-05-25T20:14:01,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-26,32.2,27,29,39.3,30.3,33.7,24.6,77.8,0,0,0,,0,0,47.3,33.8,166.3,1007.8,86.8,12.8,175.3,15.2,8,100,2024-05-26T06:23:02,2024-05-26T20:14:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-27,35.9,26.9,29.8,43.9,31,36.4,25.9,81.1,0,0,0,,0,0,35.3,21.9,149.9,1011.3,77.6,8.3,105.6,9.3,4,100,2024-05-27T06:22:42,2024-05-27T20:15:09,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-28,32,20.2,25.8,38,20.2,28.3,23.1,85.8,4.45,100,12.5,rain,0,0,91.8,57.7,106,1015.3,64.8,13.7,51,4.5,2,100,2024-05-28T06:22:23,2024-05-28T20:15:42,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-29,30.9,21.1,25.3,35.4,21.1,26.9,22.3,84.4,0.438,100,20.83,rain,0,0,37.1,25.6,117.8,1016.4,83.7,15,139.6,12.1,7,75,2024-05-29T06:22:06,2024-05-29T20:16:15,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
houston,2024-05-30,32.1,22.1,27.8,36,22.1,30,22.9,76.1,0.208,100,8.33,rain,0,0,49.7,31.2,134.9,1013.9,71.2,15.5,233.9,20.1,9,100,2024-05-30T06:21:50,2024-05-30T20:16:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,D0326"
houston,2024-05-31,28.3,19.1,23.8,29.8,19.1,24.1,20,80.8,4.639,100,25,rain,0,0,66.6,35.9,65.9,1012.5,65.9,15.1,149.9,12.9,9,75,2024-05-31T06:21:36,2024-05-31T20:17:20,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"KHOU,72059400188,KIAH,KMCJ,72244012918,72243012960,D0326"
